Label,contextRef,unitRef,Dec,Prec,Lang,Value
Performance Table Heading,Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>As of 12/31/12 <br/>Average Annual Total Returns </b>
Performance Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,"The information shows you how Science & Technology Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund. The table compares the Fund&#8217;s performance to that of the NYSE Arca Tech 100 Index<sup>SM</sup>. The returns for Class R Shares prior to October 2, 2006, the commencement of operations of Class R Shares, are based upon performance of the Fund&#8217;s Institutional Shares. The returns for Class R Shares, however, are adjusted to reflect the class-specific fees applicable to Class R Shares at the time of such share class&#8217; launch. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If BlackRock and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s results can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
Bar Chart [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Investor A Shares</b><br/><b>ANNUAL TOTAL RETURNS</b><br/><b>BlackRock Science & Technology Opportunities Portfolio</b><br/><b>As of 12/31</b>
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,692
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,706
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,364
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,143
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,204
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,041"
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,138"
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,811
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,456
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,630
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,414"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,545"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,385"
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,792
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,083"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,338"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,741"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,944"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,459"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,670"
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0090
Risk Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_Member,,,,,"Risk is inherent in all investing. The value of your investment in Science & Technology Opportunities, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li><b>Concentration Risk</b> &#8212; The Fund&#8217;s strategy of concentrating in science and technology and related companies means that its performance will be closely tied to the performance of a particular market segment. The Fund&#8217;s concentration in these companies may present more risks than if it were broadly diversified over numerous industries and sectors of the economy. A downturn in these companies would have a larger impact on the Fund than on a mutual fund that does not concentrate in such companies. At times, the performance of these companies will lag the performance of other industries or the broader market as a whole.</li></ul><ul type=""square""><li><b>Convertible Securities Risk</b> &#8212; The market value of a convertible security performs like that of a regular debt security; that is, if market interest rates rise, the value of a convertible security usually falls. In addition, convertible securities are subject to the risk that the issuer will not be able to pay interest or dividends when due, and their market value may change based on changes in the issuer&#8217;s credit rating or the market&#8217;s perception of the issuer&#8217;s creditworthiness. Since it derives a portion of its value from the common stock into which it may be converted, a convertible security is also subject to the same types of market and issuer risks that apply to the underlying common stock.</li></ul><ul type=""square""><li><b>Derivatives Risk</b> &#8212; The Fund&#8217;s use of derivatives may reduce the Fund&#8217;s returns and/or increase volatility. Volatility is defined as the characteristic of a security, an index or a market to fluctuate significantly in price within a short time period. Derivatives are also subject to counterparty risk, which is the risk that the other party in the transaction will not fulfill its contractual obligation. A risk of the Fund&#8217;s use of derivatives is that the fluctuations in their values may not correlate perfectly with the overall securities markets. The possible lack of a liquid secondary market for derivatives and the resulting inability of the Fund to sell or otherwise close a derivatives position could expose the Fund to losses and could make derivatives more difficult for the Fund to value accurately. Derivatives may give rise to a form of leverage and may expose the Fund to greater risk and increase its costs. Recent legislation calls for new regulation of the derivatives markets. The extent and impact of the regulation is not yet known and may not be known for some time. New regulation may make derivatives more costly, may limit the availability of derivatives, or may otherwise adversely affect the value or performance of derivatives.</li></ul><ul type=""square""><li><b>Emerging Markets Risk</b> &#8212; Emerging markets are riskier than more developed markets because they tend to develop unevenly and may never fully develop. Investments in emerging markets may be considered speculative.<br/>Emerging markets are more likely to experience hyperinflation and currency devaluations, which adversely affect returns to U.S. investors. In addition, many emerging securities markets have far lower trading volumes and less liquidity than developed markets.</li></ul><ul type=""square""><li><b>Equity Securities Risk</b> &#8212; Stock markets are volatile. The price of equity securities fluctuates based on changes in a company&#8217;s financial condition and overall market and economic conditions.</li></ul><ul type=""square""><li><b>Foreign Securities Risk</b> &#8212; Foreign investments often involve special risks not present in U.S. investments that can increase the chances that the Fund will lose money. These risks include:<br/><br/>&#8212; The Fund generally holds its foreign securities and cash in foreign banks and securities depositories, which may be recently organized or new to the foreign custody business and may be subject to only limited or no regulatory oversight.<br/><br/>&#8212; Changes in foreign currency exchange rates can affect the value of the Fund&#8217;s portfolio.<br/><br/>&#8212; The economies of certain foreign markets may not compare favorably with the economy of the United States with respect to such issues as growth of gross national product, reinvestment of capital, resources and balance of payments position.<br/><br/>&#8212; The governments of certain countries may prohibit or impose substantial restrictions on foreign investments in their capital markets or in certain industries.<br/><br/>&#8212; Many foreign governments do not supervise and regulate stock exchanges, brokers and the sale of securities to the same extent as does the United States and may not have laws to protect investors that are comparable to U.S. securities laws.<br/><br/>&#8212; Settlement and clearance procedures in certain foreign markets may result in delays in payment for or delivery of securities not typically associated with settlement and clearance of U.S. investments.<br/><br/>&#8212; The European financial markets have recently experienced volatility and adverse trends due to concerns about economic downturns in, or rising government debt levels of several European countries. These events have adversely affected the exchange rate of the Euro and may spread to other countries in Europe, including countries that do not use the Euro. These events may affect the value and liquidity of certain of the Fund&#8217;s investments.</li></ul><ul type=""square""><li><b>Geographic Concentration Risk</b> &#8212; From time to time the Fund may invest a substantial amount of its assets in issuers located in a single country or a limited number of countries. If the Fund concentrates its investments in this manner, it assumes the risk that economic, political and social conditions in those countries will have a significant impact on its investment performance. The Fund&#8217;s investment performance may also be more volatile if it concentrates its investments in certain countries, especially emerging market countries.</li></ul><ul type=""square""><li><b>Investment Style Risk</b> &#8212; Under certain market conditions, growth investments have performed better during the later stages of economic expansion. Therefore, this investment style may over time go in and out of favor. At times when the investment style used by the Fund is out of favor, the Fund may underperform other equity funds that use different investment styles.</li></ul><ul type=""square""><li><b>Leverage Risk</b> &#8212; Some transactions may give rise to a form of economic leverage. These transactions may include, among others, derivatives, and may expose the Fund to greater risk and increase its costs. The use of leverage may cause the Fund to liquidate portfolio positions when it may not be advantageous to do so to satisfy its obligations or to meet any required asset segregation requirements. Increases and decreases in the value of the Fund&#8217;s portfolio will be magnified when the Fund uses leverage.</li></ul><ul type=""square""><li> <b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indices or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</li></ul><ul type=""square""><li><b>Mid-Cap Securities Risk</b> &#8212; The securities of mid-cap companies generally trade in lower volumes and are generally subject to greater and less predictable price changes than the securities of larger capitalization companies.</li></ul><ul type=""square""><li><b> &#8220;New Issues&#8221; Risk</b> &#8212; &#8220;New Issues&#8221; are initial public offerings of equity securities of U.S. and non-U.S. issuers. Securities issued in IPOs have no trading history, and information about the companies may be available for very limited periods. In addition, the prices of securities sold in IPOs may be highly volatile or may decline shortly after the initial public offering.</li></ul><ul type=""square""><li><b>Small Cap Securities Risk</b> &#8212; Small cap companies may have limited product lines or markets. They may be less financially secure than larger, more established companies. They may depend on a more limited management group than larger capitalized companies.</li></ul><ul type=""square""><li><b>Technology Securities Risk</b> &#8212; Certain technology related companies may face special risks that their products or services may not prove to be commercially successful. Technology related companies are also strongly affected by worldwide scientific or technological developments. As a result, their products may rapidly become obsolete. Such companies are also often subject to governmental regulation and may, therefore, be adversely affected by governmental policies.</li></ul>"
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0025
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,256
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,264
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0042
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,788
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,811
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,345"
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,385"
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,944"
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,670"
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0001
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0158
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,,,,(nil)
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0158
Annual Return 2003,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.5836
Annual Return 2004,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0218
Annual Return 2005,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1115
Annual Return 2006,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0767
Annual Return 2007,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1918
Annual Return 2008,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.3989
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_MemberNYSEArcaTechHundredIndex_Member,pure,4,,,0.2146
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0696
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0757
Annual Return 2009,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.5621
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0531
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0194
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0108
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0166
Annual Return 2010,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1799
Annual Return 2011,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.1131
Annual Return 2012,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0725
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0002
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0002
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0002
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0023
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0017
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0143
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0072
"Expense Example, With Redemption [Table]",Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleTransposedBLACKROCKINTERNATIONALOPPORTUNITIESPORTFOLIOServiceShares column period compact * ~</div>"
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0870
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0870
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0774
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0857
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0836
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0972
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0892
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberInvestorInstitutionalAndRShares_MemberNYSEArcaTechHundredIndex_Member,pure,4,,,0.1169
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,,,,,highest return
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,,,,,lowest return
"Highest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,,,,,2003-06-30
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,,,,,2008-12-31
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.2992
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.2229
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0166
Bar Chart [Table],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualTotalReturnsBLACKROCKINTERNATIONALOPPORTUNITIESPORTFOLIOServiceSharesBarChart column period compact * ~</div>"
"Expense Example, with Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,USD,INF,,,161
"Expense Example, with Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,USD,INF,,,499
Maximum Sales Charge Imposed on Purchases (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0525
Maximum Sales Charge Imposed on Purchases (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Maximum Sales Charge Imposed on Purchases (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Maximum Sales Charge Imposed on Purchases (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
"Expense Example, with Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,USD,INF,,,860
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,USD,INF,,,"1,878"
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004064_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004065_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0450
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004066_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000004062_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Performance [Table],Duration_29Jan2012_28Jan2013S000001511_MemberServiceShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAverageAnnualTotalReturnsTransposedBLACKROCKINTERNATIONALOPPORTUNITIESPORTFOLIOServiceShares column period compact * ~</div>"
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0738
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0738
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0480
1 Year,Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_MemberNYSEArcaTechHundredIndex_Member,pure,4,,,0.2146
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0116
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0116
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0099
5 Years,Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_MemberNYSEArcaTechHundredIndex_Member,pure,4,,,0.0762
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0940
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0940
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001510_MemberC000004063_MemberServiceShares_Member,pure,4,,,0.0839
10 Years,Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_MemberNYSEArcaTechHundredIndex_Member,pure,4,,,0.1169
Shareholder Fees [Table],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleShareholderFeesBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIO column period compact * ~</div>"
Annual Fund Operating Expenses [Table],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualFundOperatingExpensesBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIO column period compact * ~</div>"
"Expense Example, No Redemption [Table]",Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleNoRedemptionTransposedBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIO column period compact * ~</div>"
"Expense Example, With Redemption [Table]",Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleTransposedBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIO column period compact * ~</div>"
Performance [Table],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAverageAnnualTotalReturnsTransposedBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIO column period compact * ~</div>"
Bar Chart [Table],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualTotalReturnsBLACKROCKHEALTHSCIENCESOPPORTUNITIESPORTFOLIOBarChart column period compact * ~</div>"
Maximum Sales Charge Imposed on Purchases (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
Maximum Deferred Sales Charge (as a percentage of Offering Price),Duration_29Jan2012_28Jan2013S000001510_MemberC000037630_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0000
