Label,contextRef,unitRef,Dec,Prec,Lang,Value
Risk [Heading],c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund.  The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Equity Risk:</b> the risk that the value of equity securities, such as common stocks and preferred stocks, may decline due to general market conditions which are not specifically related to a particular company or to factors affecting a particular industry or industries. Equity securities generally have greater price volatility than fixed income securities</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Value Investing Risk:</b> a value stock may decrease in price or may not increase in price as anticipated by PIMCO if it continues to be undervalued by the market or the factors that PIMCO believes will cause the stock price to increase do not occur</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, increased risk of delayed settlement of portfolio transactions or loss of certificates of portfolio securities, and the risk of unfavorable foreign government actions, including nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Emerging Markets Risk:</b> the risk of investing in emerging market securities, primarily increased foreign (non-U.S.) investment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular industries</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a derivative contract, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>High Yield and Distressed Company Risk:</b> the risk that high yield securities and unrated securities of similar credit quality (commonly known as ""junk bonds"") and securities of distressed companies may be subject to greater levels of credit, issuer and liquidity risks. Securities of distressed companies include both debt and equity securities. High yield securities and debt securities of distressed companies are considered primarily speculative with respect to the issuer's continuing ability to make principal and interest payments. Distressed companies may be engaged in restructurings or bankruptcy proceedings</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Currency Risk:</b> the risk that foreign currencies will decline in value relative to the U.S. dollar and affect the Fund's investments in foreign (non-U.S.) currencies or in securities that trade in, and receive revenues in, or in derivatives that provide exposure to, foreign (non-U.S.) currencies</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, or derivative instruments, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management Risk:</b> the risk that the investment techniques and risk analyses applied by PIMCO will not produce the desired results and that legislative, regulatory, or tax developments may affect the investment techniques available to PIMCO and the individual portfolio manager in connection with managing the Fund. There is no guarantee that the investment objective of the Fund will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Small-Cap and Mid-Cap Company Risk:</b> the risk that the value of securities issued by small-capitalization and mid-capitalization companies may go up or down, sometimes rapidly and unpredictably, due to narrow markets and limited managerial and financial resources</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Arbitrage Risk:</b> the risk that securities purchased pursuant to an arbitrage strategy intended to take advantage of a perceived relationship between the value of two securities may not perform as expected</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Derivatives Risk:</b> the risk of investing in derivative instruments, including liquidity, market, credit and management risks, mispricing or improper valuation. Changes in the value of the derivative may not correlate perfectly with the underlying asset, rate or index, and the Fund could lose more than the principal amount invested</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Short Sale Risk:</b> the risk of entering into short sales, including the potential loss of more money than the actual cost of the investment, and the risk that the third party to the short sale may fail to honor its contract terms, causing a loss to the Fund</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Commodity Risk:</b> the risk that investing in commodity-linked derivative instruments may subject the Fund to greater volatility than investments in traditional securities. The value of commodity-linked derivative instruments may be affected by changes in overall market movements, commodity index volatility, changes in interest rates, or factors affecting a particular industry or commodity, such as drought, floods, weather, livestock disease, embargoes, tariffs and international economic, political and regulatory developments</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Tax Risk:</b> the risk that the tax treatment of swap agreements and other derivative instruments, such as commodity-linked derivative instruments, including commodity index-linked notes, swap agreements, commodity options, futures, and options on futures, may be affected by future regulatory or legislative changes that could affect the character, timing and/or amount of the Fund's taxable income or gains and distributions</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Subsidiary Risk:</b> the risk that, by investing in the Subsidiary, the Fund is indirectly exposed to the risks associated with the Subsidiary's investments. There is no guarantee that the investment objective of the Subsidiary will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The performance information shows summary performance information for the Fund in a bar chart and an Average Annual Total Returns table. The information provides some indication of the risks of investing in the Fund by showing changes in its performance from year to year and by showing how the Fund's average annual returns compare with the returns of a broad-based securities market index. Absent any applicable fee waivers and/or expense limitations, performance would have been lower. The bar chart shows performance of the Institutional Class shares. Performance for Class A and Class C shares in the Average Annual Total Returns table reflects the impact of sales charges. The Administrative Class of the Fund has not commenced operations as of the date of this prospectus. <i>The Fund's past performance, before and after taxes, is not necessarily an indication of how the Fund will perform in the future</i>.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The MSCI World Index is a free float-adjusted market capitalization weighted index that is designed to measure the equity market performance of developed markets. The MSCI World Index consists of the following 24 developed market country indices: Australia, Austria, Belgium, Canada, Denmark, Finland, France, Germany, Greece, Hong Kong, Ireland, Israel, Italy, Japan, Netherlands, New Zealand, Norway, Portugal, Singapore, Spain, Sweden, Switzerland, the United Kingdom, and the United States.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Performance for the Fund is updated daily and quarterly and may be obtained as follows: daily updates on the net asset value and performance page at <u>http://investments.pimco.com/DailyPerformance</u> and quarterly updates at <u>http://investments.pimco.com/QuarterlyPerformance</u>.</p>"
Bar Chart [Heading],c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Calendar Year Total Returns — Institutional Class*
               </b></p>"
Performance Table Heading,c_S000028117_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Average Annual Total Returns (for periods ended 12/31/11)
                  </b>
               </b></p>"
Shareholder Fees [Table],c_S000028117_AAAA,,,,,"<div style=""display:none"">~http://pimco/role/ShareholderFeesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085703_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085703_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085704_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085704_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085705_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085705_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085706_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085706_AAAA,Ratio,INF,,,0
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085707_AAAA,Ratio,INF,,,0.055
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085707_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085708_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085708_AAAA,Ratio,INF,,,0.01
Maximum Sales Charge (Load) Imposed on Purchases (as a percentage of offering price),c_S000028117_C000085709_AAAA,Ratio,INF,,,0
Maximum Deferred Sales Charge (Load) (as a percentage of the lower of the original purchase price or redemption price),c_S000028117_C000085709_AAAA,Ratio,INF,,,0
Annual Fund Operating Expenses [Table],c_S000028117_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
Management Fees,c_S000028117_C000085703_AAAA,Ratio,INF,,,0.0105
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085703_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000028117_C000085703_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085703_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085703_AAAA,Ratio,INF,,,0.0108
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085703_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085703_AAAA,Ratio,INF,,,0.0091
Management Fees,c_S000028117_C000085704_AAAA,Ratio,INF,,,0.0115
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085704_AAAA,Ratio,,,,(nil)
Other Expenses,c_S000028117_C000085704_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085704_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085704_AAAA,Ratio,INF,,,0.0118
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085704_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085704_AAAA,Ratio,INF,,,0.0101
Management Fees,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0105
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0133
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085705_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085705_AAAA,Ratio,INF,,,0.0116
Management Fees,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0115
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0143
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085706_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085706_AAAA,Ratio,INF,,,0.0126
Management Fees,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0115
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0025
Other Expenses,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0143
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085707_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085707_AAAA,Ratio,INF,,,0.0126
Management Fees,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.0115
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.01
Other Expenses,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.0218
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085708_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085708_AAAA,Ratio,INF,,,0.0201
Management Fees,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.0115
Distribution and/or Service (12b-1) Fees,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.005
Other Expenses,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.0002
Acquired Fund Fees and Expenses,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.0001
Total Annual Fund Operating Expenses,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.0168
Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085709_AAAA,Ratio,INF,,,-0.0017
Total Annual Fund Operating Expenses After Fee Waiver and/or Expense Reimbursement,c_S000028117_C000085709_AAAA,Ratio,INF,,,0.0151
"Expense Example, With Redemption [Table]",c_S000028117_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085703_AAAA,USD,0,,,93
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085704_AAAA,USD,0,,,103
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085705_AAAA,USD,0,,,118
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085706_AAAA,USD,0,,,128
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085707_AAAA,USD,0,,,671
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085708_AAAA,USD,0,,,304
"Expense Example, with Redemption, 1 Year",c_S000028117_C000085709_AAAA,USD,0,,,154
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085703_AAAA,USD,0,,,290
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085704_AAAA,USD,0,,,322
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085705_AAAA,USD,0,,,368
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085706_AAAA,USD,0,,,400
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085707_AAAA,USD,0,,,928
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085708_AAAA,USD,0,,,630
"Expense Example, with Redemption, 3 Years",c_S000028117_C000085709_AAAA,USD,0,,,477
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085703_AAAA,USD,0,,,504
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085704_AAAA,USD,0,,,558
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085705_AAAA,USD,0,,,638
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085706_AAAA,USD,0,,,692
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085707_AAAA,USD,0,,,"1,204"
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085708_AAAA,USD,0,,,"1,083"
"Expense Example, with Redemption, 5 Years",c_S000028117_C000085709_AAAA,USD,0,,,824
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085703_AAAA,USD,0,,,"1,120"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085704_AAAA,USD,0,,,"1,236"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085705_AAAA,USD,0,,,"1,409"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085706_AAAA,USD,0,,,"1,523"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085707_AAAA,USD,0,,,"1,989"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085708_AAAA,USD,0,,,"2,338"
"Expense Example, with Redemption, 10 Years",c_S000028117_C000085709_AAAA,USD,0,,,"1,802"
"Expense Example, No Redemption [Table]",c_S000028117_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085703_AAAA,USD,0,,,93
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085704_AAAA,USD,0,,,103
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085705_AAAA,USD,0,,,118
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085706_AAAA,USD,0,,,128
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085707_AAAA,USD,0,,,671
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085708_AAAA,USD,0,,,204
"Expense Example, No Redemption, 1 Year",c_S000028117_C000085709_AAAA,USD,0,,,154
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085703_AAAA,USD,0,,,290
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085704_AAAA,USD,0,,,322
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085705_AAAA,USD,0,,,368
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085706_AAAA,USD,0,,,400
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085707_AAAA,USD,0,,,928
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085708_AAAA,USD,0,,,630
"Expense Example, No Redemption, 3 Years",c_S000028117_C000085709_AAAA,USD,0,,,477
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085703_AAAA,USD,0,,,504
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085704_AAAA,USD,0,,,558
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085705_AAAA,USD,0,,,638
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085706_AAAA,USD,0,,,692
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085707_AAAA,USD,0,,,"1,204"
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085708_AAAA,USD,0,,,"1,083"
"Expense Example, No Redemption, 5 Years",c_S000028117_C000085709_AAAA,USD,0,,,824
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085703_AAAA,USD,0,,,"1,120"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085704_AAAA,USD,0,,,"1,236"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085705_AAAA,USD,0,,,"1,409"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085706_AAAA,USD,0,,,"1,523"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085707_AAAA,USD,0,,,"1,989"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085708_AAAA,USD,0,,,"2,338"
"Expense Example, No Redemption, 10 Years",c_S000028117_C000085709_AAAA,USD,0,,,"1,802"
Bar Chart [Table],c_S000028117_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/BarChartDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
Annual Return 2011,c_S000028117_C000085703_AAAA,Ratio,INF,,,-0.0344
Performance [Table],c_S000028117_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/PerformanceTableDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000028117Member ~</div>"
1 Year,c_S000028117_C000085703_AAAA,Ratio,INF,,,-0.0344
1 Year,c_S000028117_C000085703_AfterTaxesOnDistributions_AAAA,Ratio,INF,,,-0.0361
1 Year,c_S000028117_C000085703_AfterTaxesOnDistributionsAndSales_AAAA,Ratio,INF,,,-0.0206
1 Year,c_S000028117_C000085704_AAAA,Ratio,INF,,,-0.0359
1 Year,c_S000028117_C000085706_AAAA,Ratio,INF,,,-0.0387
1 Year,c_S000028117_C000085707_AAAA,Ratio,INF,,,-0.0914
1 Year,c_S000028117_C000085708_AAAA,Ratio,INF,,,-0.0545
1 Year,c_S000028117_C000085709_AAAA,Ratio,INF,,,-0.0412
1 Year,c_S000028117_benchmark146_AAAA,Ratio,INF,,,-0.0554
Since Inception,c_S000028117_C000085703_AAAA,Ratio,INF,,,-0.0047
Since Inception,c_S000028117_C000085703_AfterTaxesOnDistributions_AAAA,Ratio,INF,,,-0.0076
Since Inception,c_S000028117_C000085703_AfterTaxesOnDistributionsAndSales_AAAA,Ratio,INF,,,-0.005
Since Inception,c_S000028117_C000085704_AAAA,Ratio,INF,,,-0.0062
Since Inception,c_S000028117_C000085706_AAAA,Ratio,INF,,,-0.0089
Since Inception,c_S000028117_C000085707_AAAA,Ratio,INF,,,-0.0407
Since Inception,c_S000028117_C000085708_AAAA,Ratio,INF,,,-0.015
Since Inception,c_S000028117_C000085709_AAAA,Ratio,INF,,,-0.0117
Since Inception,c_S000028117_benchmark146_AAAA,Ratio,INF,,,-0.0058
Expense Breakpoint Discounts [Text],c_S000034646_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
Expense Breakpoint Discounts [Text],c_S000031024_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
Expense Breakpoint Discounts [Text],c_S000034647_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
Expense Breakpoint Discounts [Text],c_S000031023_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
Expense Breakpoint Discounts [Text],c_S000035999_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
Expense Breakpoint Discounts [Text],c_S000028117_AAAA,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $50,000 in Class A shares of eligible funds offered by PIMCO Equity Series and PIMCO Funds. More information about these and other discounts is available in the ""Classes of Shares"" section on page 34 of the Fund's prospectus or from your financial advisor."
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000034646_AAAA,USD,0,,,"50,000"
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000031024_AAAA,USD,0,,,"50,000"
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000034647_AAAA,USD,0,,,"50,000"
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000031023_AAAA,USD,0,,,"50,000"
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000035999_AAAA,USD,0,,,"50,000"
"Expense Breakpoint, Minimum Investment Required [Amount]",c_S000028117_AAAA,USD,0,,,"50,000"
"Portfolio Turnover, Rate",c_S000034646_AAAA,Ratio,2,,,0.28
"Portfolio Turnover, Rate",c_S000031024_AAAA,Ratio,2,,,0.41
"Portfolio Turnover, Rate",c_S000034647_AAAA,Ratio,2,,,0.21
"Portfolio Turnover, Rate",c_S000031023_AAAA,Ratio,2,,,0.92
"Portfolio Turnover, Rate",c_S000035999_AAAA,Ratio,2,,,1.13
"Portfolio Turnover, Rate",c_S000028117_AAAA,Ratio,2,,,0.32
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000034646_AAAA,,,,,2013-10-31
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000031024_AAAA,,,,,2013-10-31
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000034647_AAAA,,,,,2013-10-31
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000031023_AAAA,,,,,2013-10-31
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000035999_AAAA,,,,,2013-10-31
"Fee Waiver or Reimbursement over Assets, Date of Termination",c_S000028117_AAAA,,,,,2013-10-31
Risk Not Insured Depository Institution [Text],c_S000034646_AAAA,,,,,An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.
Risk Not Insured Depository Institution [Text],c_S000031024_AAAA,,,,,An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.
Risk Not Insured Depository Institution [Text],c_S000034647_AAAA,,,,,An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.
Risk Not Insured Depository Institution [Text],c_S000031023_AAAA,,,,,An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.
