Label,contextRef,unitRef,Dec,Prec,Lang,Value
EXAMPLE,v_Institutional_S000030019,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_Institutional_S000030019,,,,,"<p>The following example is intended to help you compare the cost of investing in the Fund's Institutional Shares with the cost of investing in other mutual funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in the Fund's shares. This example assumes that the Shares provide a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_Institutional_S000030019,,,,,"<p>The following table describes the fees and expenses you may pay if you buy and hold Institutional Shares of the Fund. 'Acquired Fund Fees and Expenses' are expenses incurred indirectly by the Fund through its ownership of shares in other investment companies, such as business development companies. Business development company expenses are similar to the expenses paid by any operating company held by the Fund. They are not direct costs paid by Fund shareholders and are not used to calculate the Fund's net asset value. They have no impact on the costs associated with fund operations.</p>"
Investment objective,v_Institutional_S000030019,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of small-capitalization value stocks in the United States.</p>
Performance Table Closing,v_Institutional_S000030019,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_Institutional_S000030019,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_Institutional_S000030019,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 29%.
</p>"
May Lose Money,v_Institutional_S000030019,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_Institutional_S000030019,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies, which could cause the Fund to underperform the overall stock market.</p><p>Investment style risk, which is the chance that returns from small-capitalization value stocks will trail returns from the overall stock market. Historically, small-cap stocks have been more volatile in price than the large-cap stocks that dominate the overall market, and they often perform quite differently.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_Institutional_S000030019,,,,,"<p>The Fund employs an indexing investment approach designed to track the performance of the S&#38;P SmallCap 600(r) Value Index, which represents the value companies of the S&#38;P SmallCap 600 Index. The Index measures the performance of small-capitalization value stocks. The Fund attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index.</p>"
Not Insured Depository Institution,v_Institutional_S000030019,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Availability Phone,v_Institutional_S000030019,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_Institutional_S000030019,,,,,<p>vanguard.com/performance </p>
Bar Chart Returns for Class Not Offered in Prospectus,v_Institutional_S000030019,,,,,<p>The bar chart shows how the performance of the Fund's ETF Shares has varied from one calendar year to another over the periods shown. The Fund's Institutional Shares were not available during the time periods shown.</p>
Performance Table Uses Highest Federal Rate,v_Institutional_S000030019,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_Institutional_S000030019,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_Institutional_S000030019,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Institutional_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019ShareholderFeesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_ETF_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019ShareholderFeesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
Performance,v_ETF_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019PerformanceTableDataETF column primary compact * row dei_LegalEntityAxis compact  vanguard_S000030019Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Institutional_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019PerformanceTableDataInstitutional column primary compact * row dei_LegalEntityAxis compact  vanguard_S000030019Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Institutional_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019OperatingExpensesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_ETF_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019OperatingExpensesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
"Expense Example, No Redemption",v_Institutional_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019ExpenseExampleNoRedemptionInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
"Expense Example, No Redemption",v_ETF_S000030019,,,,,"<div style=""display:none"">~ http://vanguard/role/S000030019ExpenseExampleNoRedemptionETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000030019Member ~ </div>"
2011,v_S000002233_C000005732,pure,4,,,0.0002
2010,v_S000002233_C000005732,pure,4,,,0.0001
2009,v_S000002233_C000005732,pure,4,,,0.0025
2008,v_S000002233_C000005732,pure,4,,,0.0210
2007,v_S000002233_C000005732,pure,4,,,0.0476
2006,v_S000002233_C000005732,pure,4,,,0.0471
2005,v_S000002233_C000005732,pure,4,,,0.0294
2004,v_S000002233_C000005732,pure,4,,,0.0118
2003,v_S000002233_C000005732,pure,4,,,0.0099
2002,v_S000002233_C000005732,pure,4,,,0.0169
Annual Return Inception Date,v_S000002233_C000005732,,,,,1992-12-14
Bar Chart Highest Quarterly Return,v_S000002233_C000005732,pure,4,,,0.0125
Bar Chart Lowest Quarter Return,v_S000002233_C000005732,pure,4,,,0.0000
Bar Chart Highest Quarterly Return Date,v_S000002233_C000005732,,,,,2006-12-31
Bar Chart Lowest Quarter Return Date,v_S000002233_C000005732,,,,,2010-03-31
Bar Chart:,v_Retail_S000002233,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000005732Member ~ </div>"
Bar Chart,v_Retail_S000002233,,,,,Annual Total Returns - Vanguard Admiral Treasury Money Market Fund Investor Shares
Bar Chart Footnotes,v_Retail_S000002233,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 0.01%</p>"
Year to Date Return Label,v_Retail_S000002233,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_Retail_S000002233,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 1.25% (quarter ended December 31, 2006 ), and the lowest return for a quarter was 0.00% (quarter ended March 31, 2010 ).</p>"
Highest Quarterly Return Label,v_Retail_S000002233,,,,,"(quarter ended December 31, 2006 )"
Lowest Quarterly Return Label,v_Retail_S000002233,,,,,"(quarter ended March 31, 2010 )"
Bar Chart:,v_Participant_S000002233,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000005732Member ~ </div>"
Bar Chart,v_Participant_S000002233,,,,,Annual Total Returns - Vanguard Admiral Treasury Money Market Fund Investor Shares
Bar Chart Closing,v_Participant_S000002233,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 1.25% (quarter ended December 31, 2006 ), and the lowest return for a quarter was 0.00% (quarter ended March 31, 2010 ).</p>"
Highest Quarterly Return Label,v_Participant_S000002233,,,,,"(quarter ended December 31, 2006 )"
Lowest Quarterly Return Label,v_Participant_S000002233,,,,,"(quarter ended March 31, 2010 )"
Inception Date,v_S000002233_C000005732,,,,,1992-12-14
One Year,v_S000002233_C000005732,pure,4,,,0.0002
Five Years,v_S000002233_C000005732,pure,4,,,0.0141
Ten Years,v_S000002233_C000005732,pure,4,,,0.0185
Comparative Benchmark,v_S000002233_C000005732,,,,,Comparative Benchmarks
Purchase Fee,v_S000002233_C000005732,pure,4,,,0.0000
Redemption Fee,v_S000002233_C000005732,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000002233_C000005732,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000002233_C000005732,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000002233_C000005732,pure,4,,,0.0000
1 YEAR,v_S000002233_C000005732,usd,4,,,10.0000
3 YEAR,v_S000002233_C000005732,usd,4,,,32.0000
5 YEAR,v_S000002233_C000005732,usd,4,,,56.0000
10 YEAR,v_S000002233_C000005732,usd,4,,,128.0000
Management Expenses,v_S000002233_C000005732,pure,4,,,0.0008
12b-1 Distribution Fee,v_S000002233_C000005732,pure,4,,,0.0000
Other Expenses,v_S000002233_C000005732,pure,4,,,0.0002
Total Annual Fund Operating Expenses,v_S000002233_C000005732,pure,4,,,0.0010
Purchase Fee,v_S000030013_C000092037,pure,4,,,0.0000
Redemption Fee,v_S000030013_C000092037,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030013_C000092037,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030013_C000092037,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030013_C000092037,pure,4,,,0.0000
1 YEAR,v_S000030013_C000092037,usd,4,,,8.0000
3 YEAR,v_S000030013_C000092037,usd,4,,,26.0000
5 YEAR,v_S000030013_C000092037,usd,4,,,45.0000
10 YEAR,v_S000030013_C000092037,usd,4,,,103.0000
Management Expenses,v_S000030013_C000092037,pure,4,,,0.0001
12b-1 Distribution Fee,v_S000030013_C000092037,pure,4,,,0.0000
Other Expenses,v_S000030013_C000092037,pure,4,,,0.0007
Total Annual Fund Operating Expenses,v_S000030013_C000092037,pure,4,,,0.0008
Purchase Fee,v_S000030012_C000092035,pure,4,,,0.0000
Redemption Fee,v_S000030012_C000092035,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030012_C000092035,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030012_C000092035,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030012_C000092035,pure,4,,,0.0000
1 YEAR,v_S000030012_C000092035,usd,4,,,8.0000
3 YEAR,v_S000030012_C000092035,usd,4,,,26.0000
5 YEAR,v_S000030012_C000092035,usd,4,,,45.0000
10 YEAR,v_S000030012_C000092035,usd,4,,,103.0000
Management Expenses,v_S000030012_C000092035,pure,4,,,0.0002
12b-1 Distribution Fee,v_S000030012_C000092035,pure,4,,,0.0000
Other Expenses,v_S000030012_C000092035,pure,4,,,0.0006
Total Annual Fund Operating Expenses,v_S000030012_C000092035,pure,4,,,0.0008
Purchase Fee,v_S000030014_C000092039,pure,4,,,0.0000
Redemption Fee,v_S000030014_C000092039,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030014_C000092039,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030014_C000092039,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030014_C000092039,pure,4,,,0.0000
1 YEAR,v_S000030014_C000092039,usd,4,,,9.0000
3 YEAR,v_S000030014_C000092039,usd,4,,,29.0000
5 YEAR,v_S000030014_C000092039,usd,4,,,51.0000
10 YEAR,v_S000030014_C000092039,usd,4,,,115.0000
Management Expenses,v_S000030014_C000092039,pure,4,,,0.0002
12b-1 Distribution Fee,v_S000030014_C000092039,pure,4,,,0.0000
Other Expenses,v_S000030014_C000092039,pure,4,,,0.0006
Acquired Fund Fees and Expenses,v_S000030014_C000092039,pure,4,,,0.0001
Total Annual Fund Operating Expenses,v_S000030014_C000092039,pure,4,,,0.0009
Purchase Fee,v_S000030016_C000092042,pure,4,,,0.0000
Redemption Fee,v_S000030016_C000092042,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030016_C000092042,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030016_C000092042,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030016_C000092042,pure,4,,,0.0000
1 YEAR,v_S000030016_C000092042,usd,4,,,8.0000
3 YEAR,v_S000030016_C000092042,usd,4,,,26.0000
5 YEAR,v_S000030016_C000092042,usd,4,,,45.0000
10 YEAR,v_S000030016_C000092042,usd,4,,,103.0000
Management Expenses,v_S000030016_C000092042,pure,4,,,0.0002
12b-1 Distribution Fee,v_S000030016_C000092042,pure,4,,,0.0000
Other Expenses,v_S000030016_C000092042,pure,4,,,0.0006
Total Annual Fund Operating Expenses,v_S000030016_C000092042,pure,4,,,0.0008
Purchase Fee,v_S000030015_C000092041,pure,4,,,0.0000
Redemption Fee,v_S000030015_C000092041,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030015_C000092041,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030015_C000092041,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030015_C000092041,pure,4,,,0.0000
1 YEAR,v_S000030015_C000092041,usd,4,,,10.0000
3 YEAR,v_S000030015_C000092041,usd,4,,,32.0000
5 YEAR,v_S000030015_C000092041,usd,4,,,56.0000
10 YEAR,v_S000030015_C000092041,usd,4,,,128.0000
Management Expenses,v_S000030015_C000092041,pure,4,,,0.0001
12b-1 Distribution Fee,v_S000030015_C000092041,pure,4,,,0.0000
Other Expenses,v_S000030015_C000092041,pure,4,,,0.0007
Acquired Fund Fees and Expenses,v_S000030015_C000092041,pure,4,,,0.0002
Total Annual Fund Operating Expenses,v_S000030015_C000092041,pure,4,,,0.0010
Purchase Fee,v_S000030017_C000092045,pure,4,,,0.0000
Redemption Fee,v_S000030017_C000092045,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030017_C000092045,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030017_C000092045,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030017_C000092045,pure,4,,,0.0000
1 YEAR,v_S000030017_C000092045,usd,4,,,10.0000
3 YEAR,v_S000030017_C000092045,usd,4,,,32.0000
5 YEAR,v_S000030017_C000092045,usd,4,,,56.0000
10 YEAR,v_S000030017_C000092045,usd,4,,,128.0000
Management Expenses,v_S000030017_C000092045,pure,4,,,0.0003
12b-1 Distribution Fee,v_S000030017_C000092045,pure,4,,,0.0000
Other Expenses,v_S000030017_C000092045,pure,4,,,0.0005
Acquired Fund Fees and Expenses,v_S000030017_C000092045,pure,4,,,0.0002
Total Annual Fund Operating Expenses,v_S000030017_C000092045,pure,4,,,0.0010
Purchase Fee,v_S000030019_C000092049,pure,4,,,0.0000
Redemption Fee,v_S000030019_C000092049,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030019_C000092049,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030019_C000092049,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030019_C000092049,pure,4,,,0.0000
1 YEAR,v_S000030019_C000092049,usd,4,,,12.0000
3 YEAR,v_S000030019_C000092049,usd,4,,,39.0000
5 YEAR,v_S000030019_C000092049,usd,4,,,68.0000
10 YEAR,v_S000030019_C000092049,usd,4,,,154.0000
Management Expenses,v_S000030019_C000092049,pure,4,,,0.0001
12b-1 Distribution Fee,v_S000030019_C000092049,pure,4,,,0.0000
Other Expenses,v_S000030019_C000092049,pure,4,,,0.0007
Acquired Fund Fees and Expenses,v_S000030019_C000092049,pure,4,,,0.0004
Total Annual Fund Operating Expenses,v_S000030019_C000092049,pure,4,,,0.0012
Purchase Fee,v_S000030018_C000092047,pure,4,,,0.0000
Redemption Fee,v_S000030018_C000092047,pure,4,,,0.0000
"Account Service Fee (for fund account balances below $10,000)",v_S000030018_C000092047,usd,4,,,20.0000
Sales charge (load) imposed on purchases,v_S000030018_C000092047,pure,4,,,0.0000
Sales charge (load) imposed on reinvested dividends,v_S000030018_C000092047,pure,4,,,0.0000
1 YEAR,v_S000030018_C000092047,usd,4,,,8.0000
3 YEAR,v_S000030018_C000092047,usd,4,,,26.0000
5 YEAR,v_S000030018_C000092047,usd,4,,,45.0000
10 YEAR,v_S000030018_C000092047,usd,4,,,103.0000
Management Expenses,v_S000030018_C000092047,pure,4,,,0.0001
12b-1 Distribution Fee,v_S000030018_C000092047,pure,4,,,0.0000
Other Expenses,v_S000030018_C000092047,pure,4,,,0.0007
Total Annual Fund Operating Expenses,v_S000030018_C000092047,pure,4,,,0.0008
2011,v_S000030013_C000092036,pure,4,,,-0.0070
Annual Return Inception Date,v_S000030013_C000092036,,,,,2010-09-07
Bar Chart Highest Quarterly Return,v_S000030013_C000092036,pure,4,,,0.1291
Bar Chart Lowest Quarter Return,v_S000030013_C000092036,pure,4,,,-0.1637
Bar Chart Highest Quarterly Return Date,v_S000030013_C000092036,,,,,2011-12-31
Bar Chart Lowest Quarter Return Date,v_S000030013_C000092036,,,,,2011-09-30
Bar Chart:,v_Institutional_S000030013,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000092036Member ~ </div>"
Bar Chart,v_Institutional_S000030013,,,,,Annual Total Returns - Vanguard S&P 500 Value Index Fund ETF Shares
Bar Chart Footnotes,v_Institutional_S000030013,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 15.69%</p>"
Year to Date Return Label,v_Institutional_S000030013,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_Institutional_S000030013,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 12.91% (quarter ended December 31, 2011 ), and the lowest return for a quarter was -16.37% (quarter ended September 30, 2011 ).</p>"
Highest Quarterly Return Label,v_Institutional_S000030013,,,,,"(quarter ended December 31, 2011 )"
Lowest Quarterly Return Label,v_Institutional_S000030013,,,,,"(quarter ended September 30, 2011 )"
Bar Chart:,v_ETF_S000030013,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000092036Member ~ </div>"
Bar Chart,v_ETF_S000030013,,,,,Annual Total Returns - Vanguard S&P 500 Value Index Fund ETF Shares
Bar Chart Footnotes,v_ETF_S000030013,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 15.69%</p>"
Year to Date Return Label,v_ETF_S000030013,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_ETF_S000030013,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 12.91% (quarter ended December 31, 2011 ), and the lowest return for a quarter was -16.37% (quarter ended September 30, 2011 ).</p>"
Highest Quarterly Return Label,v_ETF_S000030013,,,,,"(quarter ended December 31, 2011 )"
Lowest Quarterly Return Label,v_ETF_S000030013,,,,,"(quarter ended September 30, 2011 )"
Date,v_S000030013_C000092036,,,,,2012-09-30
Year to Date Return,v_S000030013_C000092036,pure,4,,,0.1569
Inception Date,v_S000030013_C000092036,,,,,2010-09-07
One Year,v_S000030013_C000092036,pure,4,,,-0.0070
Since Inception,v_S000030013_C000092036,pure,4,,,0.1030
One Year,v_S000030013_C000092036_AfterTaxesOnDistributionsMember,pure,4,,,-0.0100
Since Inception,v_S000030013_C000092036_AfterTaxesOnDistributionsMember,pure,4,,,0.0996
One Year,v_S000030013_C000092036_AfterTaxesOnDistributionsAndSalesMember,pure,4,,,-0.0007
Since Inception,v_S000030013_C000092036_AfterTaxesOnDistributionsAndSalesMember,pure,4,,,0.0877
One Year,v_S000030013_C000092036_BasedOnMarketMember,pure,4,,,-0.0070
Since Inception,v_S000030013_C000092036_BasedOnMarketMember,pure,4,,,0.1032
Transaction Fee On Purchases and Sales,v_S000030013_C000092036,pure,4,,,0.0000
Transaction Fee On Reinvested Dividends,v_S000030013_C000092036,pure,4,,,0.0000
Transaction Fee on Conversion to ETF Shares,v_S000030013_C000092036,pure,4,,,0.0000
1 YEAR,v_S000030013_C000092036,usd,4,,,15.0000
3 YEAR,v_S000030013_C000092036,usd,4,,,48.0000
5 YEAR,v_S000030013_C000092036,usd,4,,,85.0000
10 YEAR,v_S000030013_C000092036,usd,4,,,192.0000
Management Expenses,v_S000030013_C000092036,pure,4,,,0.0006
12b-1 Distribution Fee,v_S000030013_C000092036,pure,4,,,0.0000
Other Expenses,v_S000030013_C000092036,pure,4,,,0.0009
Total Annual Fund Operating Expenses,v_S000030013_C000092036,pure,4,,,0.0015
2011,v_S000030012_C000092034,pure,4,,,0.0444
Annual Return Inception Date,v_S000030012_C000092034,,,,,2010-09-07
Bar Chart Highest Quarterly Return,v_S000030012_C000092034,pure,4,,,0.1078
Bar Chart Lowest Quarter Return,v_S000030012_C000092034,pure,4,,,-0.1165
Bar Chart Highest Quarterly Return Date,v_S000030012_C000092034,,,,,2011-12-31
Bar Chart Lowest Quarter Return Date,v_S000030012_C000092034,,,,,2011-09-30
Bar Chart:,v_Institutional_S000030012,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000092034Member ~ </div>"
Bar Chart,v_Institutional_S000030012,,,,,Annual Total Returns - Vanguard S&P 500 Growth Index Fund ETF Shares
Bar Chart Footnotes,v_Institutional_S000030012,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 16.88%</p>"
Year to Date Return Label,v_Institutional_S000030012,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_Institutional_S000030012,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 10.78% (quarter ended December 31, 2011 ), and the lowest return for a quarter was -11.65% (quarter ended September 30, 2011 ).</p>"
Highest Quarterly Return Label,v_Institutional_S000030012,,,,,"(quarter ended December 31, 2011 )"
Lowest Quarterly Return Label,v_Institutional_S000030012,,,,,"(quarter ended September 30, 2011 )"
Bar Chart:,v_ETF_S000030012,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000092034Member ~ </div>"
Bar Chart,v_ETF_S000030012,,,,,Annual Total Returns - Vanguard S&P 500 Growth Index Fund ETF Shares
Bar Chart Footnotes,v_ETF_S000030012,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 16.88%</p>"
Year to Date Return Label,v_ETF_S000030012,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_ETF_S000030012,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 10.78% (quarter ended December 31, 2011 ), and the lowest return for a quarter was -11.65% (quarter ended September 30, 2011 ).</p>"
Highest Quarterly Return Label,v_ETF_S000030012,,,,,"(quarter ended December 31, 2011 )"
Lowest Quarterly Return Label,v_ETF_S000030012,,,,,"(quarter ended September 30, 2011 )"
Date,v_S000030012_C000092034,,,,,2012-09-30
Year to Date Return,v_S000030012_C000092034,pure,4,,,0.1688
Inception Date,v_S000030012_C000092034,,,,,2010-09-07
One Year,v_S000030012_C000092034,pure,4,,,0.0444
Since Inception,v_S000030012_C000092034,pure,4,,,0.1660
One Year,v_S000030012_C000092034_AfterTaxesOnDistributionsMember,pure,4,,,0.0418
Since Inception,v_S000030012_C000092034_AfterTaxesOnDistributionsMember,pure,4,,,0.1634
One Year,v_S000030012_C000092034_AfterTaxesOnDistributionsAndSalesMember,pure,4,,,0.0321
Since Inception,v_S000030012_C000092034_AfterTaxesOnDistributionsAndSalesMember,pure,4,,,0.1415
One Year,v_S000030012_C000092034_BasedOnMarketMember,pure,4,,,0.0446
Since Inception,v_S000030012_C000092034_BasedOnMarketMember,pure,4,,,0.1664
Transaction Fee On Purchases and Sales,v_S000030012_C000092034,pure,4,,,0.0000
Transaction Fee On Reinvested Dividends,v_S000030012_C000092034,pure,4,,,0.0000
Transaction Fee on Conversion to ETF Shares,v_S000030012_C000092034,pure,4,,,0.0000
1 YEAR,v_S000030012_C000092034,usd,4,,,15.0000
3 YEAR,v_S000030012_C000092034,usd,4,,,48.0000
5 YEAR,v_S000030012_C000092034,usd,4,,,85.0000
10 YEAR,v_S000030012_C000092034,usd,4,,,192.0000
Management Expenses,v_S000030012_C000092034,pure,4,,,0.0009
12b-1 Distribution Fee,v_S000030012_C000092034,pure,4,,,0.0000
Other Expenses,v_S000030012_C000092034,pure,4,,,0.0006
Total Annual Fund Operating Expenses,v_S000030012_C000092034,pure,4,,,0.0015
2011,v_S000030014_C000092038,pure,4,,,-0.0189
Annual Return Inception Date,v_S000030014_C000092038,,,,,2010-09-07
Bar Chart Highest Quarterly Return,v_S000030014_C000092038,pure,4,,,0.1294
Bar Chart Lowest Quarter Return,v_S000030014_C000092038,pure,4,,,-0.1993
Bar Chart Highest Quarterly Return Date,v_S000030014_C000092038,,,,,2011-12-31
Bar Chart Lowest Quarter Return Date,v_S000030014_C000092038,,,,,2011-09-30
Bar Chart:,v_Institutional_S000030014,,,,,"<div style=""display:none"">~ http://xbrl.sec.gov/rr/role/BarChartData column rr_ProspectusShareClassAxis compact vanguard_C000092038Member ~ </div>"
Bar Chart,v_Institutional_S000030014,,,,,Annual Total Returns - Vanguard S&P Mid-Cap 400 Index Fund ETF Shares
Bar Chart Footnotes,v_Institutional_S000030014,,,,,"<p>1 The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012 was 13.67%</p>"
Year to Date Return Label,v_Institutional_S000030014,,,,,"The year-to-date return as of the most recent calendar quarter, which ended on September 30, 2012"
Bar Chart Closing,v_Institutional_S000030014,,,,,"<p>During the periods shown in the bar chart, the highest return for a calendar quarter was 12.94% (quarter ended December 31, 2011 ), and the lowest return for a quarter was -19.93% (quarter ended September 30, 2011 ).</p>"
Highest Quarterly Return Label,v_Institutional_S000030014,,,,,"(quarter ended December 31, 2011 )"
